trend_name,trend_url,trend_query,tweet_volume,searched_at_datetime,searched_in_country
Alexandre Garcia,http://twitter.com/search?q=%22Alexandre+Garcia%22,%22Alexandre+Garcia%22,60141.0,2021-09-25 12:15:46.583332,Brazil
Aston Villa,http://twitter.com/search?q=%22Aston+Villa%22,%22Aston+Villa%22,32700.0,2021-09-25 12:15:46.583332,Brazil
#KeremAVerissimo,http://twitter.com/search?q=%23KeremAVerissimo,%23KeremAVerissimo,147270.0,2021-09-25 12:15:46.583332,Brazil
#RussianGP,http://twitter.com/search?q=%23RussianGP,%23RussianGP,57578.0,2021-09-25 12:15:46.583332,Brazil
Pogba,http://twitter.com/search?q=Pogba,Pogba,12373.0,2021-09-25 12:15:46.583332,Brazil
Werner,http://twitter.com/search?q=Werner,Werner,17515.0,2021-09-25 12:15:46.583332,Brazil
De Gea,http://twitter.com/search?q=%22De+Gea%22,%22De+Gea%22,,2021-09-25 12:15:46.583332,Brazil
Tuchel,http://twitter.com/search?q=Tuchel,Tuchel,32676.0,2021-09-25 12:15:46.583332,Brazil
Duda Reis,http://twitter.com/search?q=%22Duda+Reis%22,%22Duda+Reis%22,,2021-09-25 12:15:46.583332,Brazil
Privatiza,http://twitter.com/search?q=Privatiza,Privatiza,,2021-09-25 12:15:46.583332,Brazil
Lukaku,http://twitter.com/search?q=Lukaku,Lukaku,26476.0,2021-09-25 12:15:46.583332,Brazil
Grealish,http://twitter.com/search?q=Grealish,Grealish,,2021-09-25 12:15:46.583332,Brazil
Sochi,http://twitter.com/search?q=Sochi,Sochi,21672.0,2021-09-25 12:15:46.583332,Brazil
Liberdade de Opinião,http://twitter.com/search?q=%22Liberdade+de+Opini%C3%A3o%22,%22Liberdade+de+Opini%C3%A3o%22,38743.0,2021-09-25 12:15:46.583332,Brazil
Rudiger,http://twitter.com/search?q=Rudiger,Rudiger,,2021-09-25 12:15:46.583332,Brazil
jeno,http://twitter.com/search?q=jeno,jeno,371002.0,2021-09-25 12:15:46.583332,Brazil
Solskjaer,http://twitter.com/search?q=Solskjaer,Solskjaer,26814.0,2021-09-25 12:15:46.583332,Brazil
Perez,http://twitter.com/search?q=Perez,Perez,30909.0,2021-09-25 12:15:46.583332,Brazil
Alonso,http://twitter.com/search?q=Alonso,Alonso,20226.0,2021-09-25 12:15:46.583332,Brazil
kim lip,http://twitter.com/search?q=%22kim+lip%22,%22kim+lip%22,,2021-09-25 12:15:46.583332,Brazil
Hanse,http://twitter.com/search?q=Hanse,Hanse,69007.0,2021-09-25 12:15:46.583332,Brazil
Momo,http://twitter.com/search?q=Momo,Momo,130385.0,2021-09-25 12:15:46.583332,Brazil
jisoo,http://twitter.com/search?q=jisoo,jisoo,569597.0,2021-09-25 12:15:46.583332,Brazil
Cristiano Ronaldo,http://twitter.com/search?q=%22Cristiano+Ronaldo%22,%22Cristiano+Ronaldo%22,42312.0,2021-09-25 12:15:46.583332,Brazil
Leclerc,http://twitter.com/search?q=Leclerc,Leclerc,,2021-09-25 12:15:46.583332,Brazil
Dayane Mello,http://twitter.com/search?q=%22Dayane+Mello%22,%22Dayane+Mello%22,,2021-09-25 12:15:46.583332,Brazil
Aline,http://twitter.com/search?q=Aline,Aline,54590.0,2021-09-25 12:15:46.583332,Brazil
Verstappen,http://twitter.com/search?q=Verstappen,Verstappen,11033.0,2021-09-25 12:15:46.583332,Brazil
Mitch,http://twitter.com/search?q=Mitch,Mitch,32903.0,2021-09-25 12:15:46.583332,Brazil
Vai Corinthians,http://twitter.com/search?q=%22Vai+Corinthians%22,%22Vai+Corinthians%22,,2021-09-25 12:15:46.583332,Brazil
Suzane,http://twitter.com/search?q=Suzane,Suzane,42293.0,2021-09-25 12:15:46.583332,Brazil
nayeon,http://twitter.com/search?q=nayeon,nayeon,60276.0,2021-09-25 12:15:46.583332,Brazil
Jovem Pan,http://twitter.com/search?q=%22Jovem+Pan%22,%22Jovem+Pan%22,10366.0,2021-09-25 12:15:46.583332,Brazil
Bottas,http://twitter.com/search?q=Bottas,Bottas,,2021-09-25 12:15:46.583332,Brazil
Derby,http://twitter.com/search?q=Derby,Derby,28191.0,2021-09-25 12:15:46.583332,Brazil
CRIMINOSO,http://twitter.com/search?q=CRIMINOSO,CRIMINOSO,13309.0,2021-09-25 12:15:46.583332,Brazil
Nenê,http://twitter.com/search?q=Nen%C3%AA,Nen%C3%AA,67842.0,2021-09-25 12:15:46.583332,Brazil
Jornalista,http://twitter.com/search?q=Jornalista,Jornalista,32545.0,2021-09-25 12:15:46.583332,Brazil
Guardiola,http://twitter.com/search?q=Guardiola,Guardiola,16911.0,2021-09-25 12:15:46.583332,Brazil
É HOJE,http://twitter.com/search?q=%22%C3%89+HOJE%22,%22%C3%89+HOJE%22,191840.0,2021-09-25 12:15:46.583332,Brazil
Michaels,http://twitter.com/search?q=Michaels,Michaels,23281.0,2021-09-25 12:15:46.583332,Canada
China,http://twitter.com/search?q=China,China,461165.0,2021-09-25 12:15:46.583332,Canada
Chelsea,http://twitter.com/search?q=Chelsea,Chelsea,170861.0,2021-09-25 12:15:46.583332,Canada
#MUNAVL,http://twitter.com/search?q=%23MUNAVL,%23MUNAVL,38425.0,2021-09-25 12:15:46.583332,Canada
Maguire,http://twitter.com/search?q=Maguire,Maguire,11728.0,2021-09-25 12:15:46.583332,Canada
#CHEMCI,http://twitter.com/search?q=%23CHEMCI,%23CHEMCI,51925.0,2021-09-25 12:15:46.583332,Canada
Meng Wanzhou,http://twitter.com/search?q=%22Meng+Wanzhou%22,%22Meng+Wanzhou%22,29658.0,2021-09-25 12:15:46.583332,Canada
Mario,http://twitter.com/search?q=Mario,Mario,350452.0,2021-09-25 12:15:46.583332,Canada
Greenwood,http://twitter.com/search?q=Greenwood,Greenwood,20327.0,2021-09-25 12:15:46.583332,Canada
Alonso,http://twitter.com/search?q=Alonso,Alonso,20226.0,2021-09-25 12:15:46.583332,Canada
Shaw,http://twitter.com/search?q=Shaw,Shaw,18583.0,2021-09-25 12:15:46.583332,Canada
Huawei,http://twitter.com/search?q=Huawei,Huawei,51199.0,2021-09-25 12:15:46.583332,Canada
#FirebreakAB,http://twitter.com/search?q=%23FirebreakAB,%23FirebreakAB,,2021-09-25 12:15:46.583332,Canada
grimes,http://twitter.com/search?q=grimes,grimes,113199.0,2021-09-25 12:15:46.583332,Canada
Zellers,http://twitter.com/search?q=Zellers,Zellers,,2021-09-25 12:15:46.583332,Canada
#Caturday,http://twitter.com/search?q=%23Caturday,%23Caturday,,2021-09-25 12:15:46.583332,Canada
Vancouver,http://twitter.com/search?q=Vancouver,Vancouver,13903.0,2021-09-25 12:15:46.583332,Canada
Chris Pratt,http://twitter.com/search?q=%22Chris+Pratt%22,%22Chris+Pratt%22,159402.0,2021-09-25 12:15:46.583332,Canada
#aewrampage,http://twitter.com/search?q=%23aewrampage,%23aewrampage,60337.0,2021-09-25 12:15:46.583332,Canada
Hyundai,http://twitter.com/search?q=Hyundai,Hyundai,,2021-09-25 12:15:46.583332,Canada
Arizona,http://twitter.com/search?q=Arizona,Arizona,461994.0,2021-09-25 12:15:46.583332,Canada
Jays,http://twitter.com/search?q=Jays,Jays,10996.0,2021-09-25 12:15:46.583332,Canada
Australia,http://twitter.com/search?q=Australia,Australia,227167.0,2021-09-25 12:15:46.583332,Canada
Tuchel,http://twitter.com/search?q=Tuchel,Tuchel,32676.0,2021-09-25 12:15:46.583332,Canada
Halloween,http://twitter.com/search?q=Halloween,Halloween,122071.0,2021-09-25 12:15:46.583332,Canada
Pogba,http://twitter.com/search?q=Pogba,Pogba,12373.0,2021-09-25 12:15:46.583332,Canada
Kante,http://twitter.com/search?q=Kante,Kante,13576.0,2021-09-25 12:15:46.583332,Canada
Elon,http://twitter.com/search?q=Elon,Elon,108873.0,2021-09-25 12:15:46.583332,Canada
Excellent,http://twitter.com/search?q=Excellent,Excellent,109662.0,2021-09-25 12:15:46.583332,Canada
Nintendo,http://twitter.com/search?q=Nintendo,Nintendo,179795.0,2021-09-25 12:15:46.583332,Canada
Disney,http://twitter.com/search?q=Disney,Disney,135751.0,2021-09-25 12:15:46.583332,Canada
Karl,http://twitter.com/search?q=Karl,Karl,38545.0,2021-09-25 12:15:46.583332,Canada
Israel,http://twitter.com/search?q=Israel,Israel,115904.0,2021-09-25 12:15:46.583332,Canada
Europe,http://twitter.com/search?q=Europe,Europe,128782.0,2021-09-25 12:15:46.583332,Canada
Simmer,http://twitter.com/search?q=Simmer,Simmer,,2021-09-25 12:15:46.583332,Canada
Jon Jones,http://twitter.com/search?q=%22Jon+Jones%22,%22Jon+Jones%22,27975.0,2021-09-25 12:15:46.583332,Canada
The US,http://twitter.com/search?q=%22The+US%22,%22The+US%22,624708.0,2021-09-25 12:15:46.583332,Canada
Guillaume Lemay,http://twitter.com/search?q=%22Guillaume+Lemay%22,%22Guillaume+Lemay%22,,2021-09-25 12:15:46.583332,Canada
Lukaku,http://twitter.com/search?q=Lukaku,Lukaku,26736.0,2021-09-25 12:15:46.583332,Canada
Ronaldo,http://twitter.com/search?q=Ronaldo,Ronaldo,91544.0,2021-09-25 12:15:46.583332,Canada
Jack Black,http://twitter.com/search?q=%22Jack+Black%22,%22Jack+Black%22,38862.0,2021-09-25 12:15:46.583332,Canada
Google,http://twitter.com/search?q=Google,Google,564191.0,2021-09-25 12:15:46.583332,Canada
Montreal,http://twitter.com/search?q=Montreal,Montreal,10680.0,2021-09-25 12:15:46.583332,Canada
Werner,http://twitter.com/search?q=Werner,Werner,17515.0,2021-09-25 12:15:46.583332,Canada
Drake,http://twitter.com/search?q=Drake,Drake,122434.0,2021-09-25 12:15:46.583332,Canada
Saskatchewan,http://twitter.com/search?q=Saskatchewan,Saskatchewan,,2021-09-25 12:15:46.583332,Canada
Apple,http://twitter.com/search?q=Apple,Apple,585375.0,2021-09-25 12:15:46.583332,Canada
Luigi,http://twitter.com/search?q=Luigi,Luigi,39523.0,2021-09-25 12:15:46.583332,Canada
Bowser,http://twitter.com/search?q=Bowser,Bowser,53155.0,2021-09-25 12:15:46.583332,Canada
Leafs,http://twitter.com/search?q=Leafs,Leafs,,2021-09-25 12:15:46.583332,Canada
#CHEMCI,http://twitter.com/search?q=%23CHEMCI,%23CHEMCI,51925.0,2021-09-25 12:15:46.583332,France
Chelsea,http://twitter.com/search?q=Chelsea,Chelsea,170861.0,2021-09-25 12:15:46.583332,France
Rudiger,http://twitter.com/search?q=Rudiger,Rudiger,,2021-09-25 12:15:46.583332,France
Lukaku,http://twitter.com/search?q=Lukaku,Lukaku,26476.0,2021-09-25 12:15:46.583332,France
Werner,http://twitter.com/search?q=Werner,Werner,17515.0,2021-09-25 12:15:46.583332,France
Didier Drogba,http://twitter.com/search?q=%22Didier+Drogba%22,%22Didier+Drogba%22,,2021-09-25 12:15:46.583332,France
#FreebetUnibet,http://twitter.com/search?q=%23FreebetUnibet,%23FreebetUnibet,,2021-09-25 12:15:46.583332,France
#MUNAVL,http://twitter.com/search?q=%23MUNAVL,%23MUNAVL,38274.0,2021-09-25 12:15:46.583332,France
Pogba,http://twitter.com/search?q=Pogba,Pogba,12373.0,2021-09-25 12:15:46.583332,France
#CdiscountFrenchDays,http://twitter.com/search?q=%23CdiscountFrenchDays,%23CdiscountFrenchDays,,2021-09-25 12:15:46.583332,France
Shaw,http://twitter.com/search?q=Shaw,Shaw,18517.0,2021-09-25 12:15:46.583332,France
Grealish,http://twitter.com/search?q=Grealish,Grealish,,2021-09-25 12:15:46.583332,France
#RussianGP,http://twitter.com/search?q=%23RussianGP,%23RussianGP,57421.0,2021-09-25 12:15:46.583332,France
Alonso,http://twitter.com/search?q=Alonso,Alonso,20226.0,2021-09-25 12:15:46.583332,France
Ed Sheeran,http://twitter.com/search?q=%22Ed+Sheeran%22,%22Ed+Sheeran%22,14456.0,2021-09-25 12:15:46.583332,France
Thiago Silva,http://twitter.com/search?q=%22Thiago+Silva%22,%22Thiago+Silva%22,,2021-09-25 12:15:46.583332,France
Tuchel,http://twitter.com/search?q=Tuchel,Tuchel,32676.0,2021-09-25 12:15:46.583332,France
Harkis,http://twitter.com/search?q=Harkis,Harkis,,2021-09-25 12:15:46.583332,France
Laylow,http://twitter.com/search?q=Laylow,Laylow,,2021-09-25 12:15:46.583332,France
Greenwood,http://twitter.com/search?q=Greenwood,Greenwood,20327.0,2021-09-25 12:15:46.583332,France
Maxime Blasco,http://twitter.com/search?q=%22Maxime+Blasco%22,%22Maxime+Blasco%22,17794.0,2021-09-25 12:15:46.583332,France
Mahrez,http://twitter.com/search?q=Mahrez,Mahrez,,2021-09-25 12:15:46.583332,France
Guardiola,http://twitter.com/search?q=Guardiola,Guardiola,16911.0,2021-09-25 12:15:46.583332,France
De Bruyne,http://twitter.com/search?q=%22De+Bruyne%22,%22De+Bruyne%22,10097.0,2021-09-25 12:15:46.583332,France
Damso,http://twitter.com/search?q=Damso,Damso,,2021-09-25 12:15:46.583332,France
Manchester,http://twitter.com/search?q=Manchester,Manchester,87060.0,2021-09-25 12:15:46.583332,France
Aston Villa,http://twitter.com/search?q=%22Aston+Villa%22,%22Aston+Villa%22,32700.0,2021-09-25 12:15:46.583332,France
Nekfeu,http://twitter.com/search?q=Nekfeu,Nekfeu,,2021-09-25 12:15:46.583332,France
Mali,http://twitter.com/search?q=Mali,Mali,46386.0,2021-09-25 12:15:46.583332,France
Loris,http://twitter.com/search?q=Loris,Loris,24033.0,2021-09-25 12:15:46.583332,France
Sotchi,http://twitter.com/search?q=Sotchi,Sotchi,,2021-09-25 12:15:46.583332,France
Ronaldo,http://twitter.com/search?q=Ronaldo,Ronaldo,91544.0,2021-09-25 12:15:46.583332,France
Verratti,http://twitter.com/search?q=Verratti,Verratti,,2021-09-25 12:15:46.583332,France
Vald,http://twitter.com/search?q=Vald,Vald,,2021-09-25 12:15:46.583332,France
Liverpool,http://twitter.com/search?q=Liverpool,Liverpool,46441.0,2021-09-25 12:15:46.583332,France
Venom,http://twitter.com/search?q=Venom,Venom,36527.0,2021-09-25 12:15:46.583332,France
JOUR DE MATCH,http://twitter.com/search?q=%22JOUR+DE+MATCH%22,%22JOUR+DE+MATCH%22,,2021-09-25 12:15:46.583332,France
Pantin,http://twitter.com/search?q=Pantin,Pantin,,2021-09-25 12:15:46.583332,France
Merkel,http://twitter.com/search?q=Merkel,Merkel,68233.0,2021-09-25 12:15:46.583332,France
Mandanda,http://twitter.com/search?q=Mandanda,Mandanda,,2021-09-25 12:15:46.583332,France
Joyeux Anniversaire,http://twitter.com/search?q=%22Joyeux+Anniversaire%22,%22Joyeux+Anniversaire%22,,2021-09-25 12:15:46.583332,France
Bruxelles,http://twitter.com/search?q=Bruxelles,Bruxelles,,2021-09-25 12:15:46.583332,France
Alice in Borderland,http://twitter.com/search?q=%22Alice+in+Borderland%22,%22Alice+in+Borderland%22,17421.0,2021-09-25 12:15:46.583332,France
#Manifs25septembre,http://twitter.com/search?q=%23Manifs25septembre,%23Manifs25septembre,19210.0,2021-09-25 12:15:46.583332,France
#PremierLeague,http://twitter.com/search?q=%23PremierLeague,%23PremierLeague,,2021-09-25 12:15:46.583332,France
#les12coupsdemidi,http://twitter.com/search?q=%23les12coupsdemidi,%23les12coupsdemidi,,2021-09-25 12:15:46.583332,France
#SCBACA,http://twitter.com/search?q=%23SCBACA,%23SCBACA,,2021-09-25 12:15:46.583332,France
#MUFC,http://twitter.com/search?q=%23MUFC,%23MUFC,65312.0,2021-09-25 12:15:46.583332,France
#PSGMHSC,http://twitter.com/search?q=%23PSGMHSC,%23PSGMHSC,,2021-09-25 12:15:46.583332,France
#DuRockDansUnTitre,http://twitter.com/search?q=%23DuRockDansUnTitre,%23DuRockDansUnTitre,,2021-09-25 12:15:46.583332,France
#Klimastreik,http://twitter.com/search?q=%23Klimastreik,%23Klimastreik,50854.0,2021-09-25 12:15:46.583332,Germany
#FridaysForFuture,http://twitter.com/search?q=%23FridaysForFuture,%23FridaysForFuture,36386.0,2021-09-25 12:15:46.583332,Germany
#btw21,http://twitter.com/search?q=%23btw21,%23btw21,37156.0,2021-09-25 12:15:46.583332,Germany
#Wahlbetrug,http://twitter.com/search?q=%23Wahlbetrug,%23Wahlbetrug,,2021-09-25 12:15:46.583332,Germany
#AlleFuersKlima,http://twitter.com/search?q=%23AlleFuersKlima,%23AlleFuersKlima,18274.0,2021-09-25 12:15:46.583332,Germany
Klimaschutz,http://twitter.com/search?q=Klimaschutz,Klimaschutz,15368.0,2021-09-25 12:15:46.583332,Germany
Union,http://twitter.com/search?q=Union,Union,137835.0,2021-09-25 12:15:46.583332,Germany
Briefwahl,http://twitter.com/search?q=Briefwahl,Briefwahl,,2021-09-25 12:15:46.583332,Germany
Themen,http://twitter.com/search?q=Themen,Themen,,2021-09-25 12:15:46.583332,Germany
Generation,http://twitter.com/search?q=Generation,Generation,132921.0,2021-09-25 12:15:46.583332,Germany
Realität,http://twitter.com/search?q=Realit%C3%A4t,Realit%C3%A4t,,2021-09-25 12:15:46.583332,Germany
Tochter,http://twitter.com/search?q=Tochter,Tochter,,2021-09-25 12:15:46.583332,Germany
Punkte,http://twitter.com/search?q=Punkte,Punkte,,2021-09-25 12:15:46.583332,Germany
Quatsch,http://twitter.com/search?q=Quatsch,Quatsch,,2021-09-25 12:15:46.583332,Germany
China,http://twitter.com/search?q=China,China,461165.0,2021-09-25 12:15:46.583332,Germany
Programm,http://twitter.com/search?q=Programm,Programm,,2021-09-25 12:15:46.583332,Germany
Schade,http://twitter.com/search?q=Schade,Schade,,2021-09-25 12:15:46.583332,Germany
Umfragen,http://twitter.com/search?q=Umfragen,Umfragen,,2021-09-25 12:15:46.583332,Germany
GroKo,http://twitter.com/search?q=GroKo,GroKo,,2021-09-25 12:15:46.583332,Germany
Luft,http://twitter.com/search?q=Luft,Luft,,2021-09-25 12:15:46.583332,Germany
Strom,http://twitter.com/search?q=Strom,Strom,,2021-09-25 12:15:46.583332,Germany
Brexit,http://twitter.com/search?q=Brexit,Brexit,220866.0,2021-09-25 12:15:46.583332,Germany
Maßnahmen,http://twitter.com/search?q=Ma%C3%9Fnahmen,Ma%C3%9Fnahmen,,2021-09-25 12:15:46.583332,Germany
Sorgen,http://twitter.com/search?q=Sorgen,Sorgen,,2021-09-25 12:15:46.583332,Germany
Bewegung,http://twitter.com/search?q=Bewegung,Bewegung,,2021-09-25 12:15:46.583332,Germany
Chelsea,http://twitter.com/search?q=Chelsea,Chelsea,170861.0,2021-09-25 12:15:46.583332,Germany
Wirtschaft,http://twitter.com/search?q=Wirtschaft,Wirtschaft,,2021-09-25 12:15:46.583332,Germany
Demo,http://twitter.com/search?q=Demo,Demo,37560.0,2021-09-25 12:15:46.583332,Germany
Argument,http://twitter.com/search?q=Argument,Argument,73128.0,2021-09-25 12:15:46.583332,Germany
Stimmung,http://twitter.com/search?q=Stimmung,Stimmung,,2021-09-25 12:15:46.583332,Germany
Option,http://twitter.com/search?q=Option,Option,78838.0,2021-09-25 12:15:46.583332,Germany
Gedanke,http://twitter.com/search?q=Gedanke,Gedanke,,2021-09-25 12:15:46.583332,Germany
Freude,http://twitter.com/search?q=Freude,Freude,,2021-09-25 12:15:46.583332,Germany
Ed Sheeran,http://twitter.com/search?q=%22Ed+Sheeran%22,%22Ed+Sheeran%22,14456.0,2021-09-25 12:15:46.583332,Germany
sohn,http://twitter.com/search?q=sohn,sohn,,2021-09-25 12:15:46.583332,Germany
Köln,http://twitter.com/search?q=K%C3%B6ln,K%C3%B6ln,,2021-09-25 12:15:46.583332,Germany
Mario,http://twitter.com/search?q=Mario,Mario,350563.0,2021-09-25 12:15:46.583332,Germany
Zeug,http://twitter.com/search?q=Zeug,Zeug,,2021-09-25 12:15:46.583332,Germany
Europe,http://twitter.com/search?q=Europe,Europe,128686.0,2021-09-25 12:15:46.583332,Germany
Kirche,http://twitter.com/search?q=Kirche,Kirche,,2021-09-25 12:15:46.583332,Germany
Aussagen,http://twitter.com/search?q=Aussagen,Aussagen,,2021-09-25 12:15:46.583332,Germany
Sicht,http://twitter.com/search?q=Sicht,Sicht,,2021-09-25 12:15:46.583332,Germany
Trump,http://twitter.com/search?q=Trump,Trump,701206.0,2021-09-25 12:15:46.583332,Germany
Druck,http://twitter.com/search?q=Druck,Druck,,2021-09-25 12:15:46.583332,Germany
Jungs,http://twitter.com/search?q=Jungs,Jungs,,2021-09-25 12:15:46.583332,Germany
Wahllokal,http://twitter.com/search?q=Wahllokal,Wahllokal,,2021-09-25 12:15:46.583332,Germany
Serie,http://twitter.com/search?q=Serie,Serie,188875.0,2021-09-25 12:15:46.583332,Germany
Verantwortung,http://twitter.com/search?q=Verantwortung,Verantwortung,,2021-09-25 12:15:46.583332,Germany
Humor,http://twitter.com/search?q=Humor,Humor,56935.0,2021-09-25 12:15:46.583332,Germany
Einsatz,http://twitter.com/search?q=Einsatz,Einsatz,,2021-09-25 12:15:46.583332,Germany
#DoctorTrailer,http://twitter.com/search?q=%23DoctorTrailer,%23DoctorTrailer,83286.0,2021-09-25 12:15:46.583332,India
#MUNAVL,http://twitter.com/search?q=%23MUNAVL,%23MUNAVL,38274.0,2021-09-25 12:15:46.583332,India
#iQOOZ5xstufflistings,http://twitter.com/search?q=%23iQOOZ5xstufflistings,%23iQOOZ5xstufflistings,,2021-09-25 12:15:46.583332,India
#DCvRR,http://twitter.com/search?q=%23DCvRR,%23DCvRR,,2021-09-25 12:15:46.583332,India
#Sooryavanshi,http://twitter.com/search?q=%23Sooryavanshi,%23Sooryavanshi,,2021-09-25 12:15:46.583332,India
Shaw,http://twitter.com/search?q=Shaw,Shaw,18517.0,2021-09-25 12:15:46.583332,India
Chelsea,http://twitter.com/search?q=Chelsea,Chelsea,170393.0,2021-09-25 12:15:46.583332,India
ASKSEHWAG ON SHARECHAT,http://twitter.com/search?q=%22ASKSEHWAG+ON+SHARECHAT%22,%22ASKSEHWAG+ON+SHARECHAT%22,,2021-09-25 12:15:46.583332,India
Mystic Space,http://twitter.com/search?q=%22Mystic+Space%22,%22Mystic+Space%22,,2021-09-25 12:15:46.583332,India
Maguire,http://twitter.com/search?q=Maguire,Maguire,11852.0,2021-09-25 12:15:46.583332,India
Greenwood,http://twitter.com/search?q=Greenwood,Greenwood,20327.0,2021-09-25 12:15:46.583332,India
Arctic Dawn,http://twitter.com/search?q=%22Arctic+Dawn%22,%22Arctic+Dawn%22,,2021-09-25 12:15:46.583332,India
Werner,http://twitter.com/search?q=Werner,Werner,17515.0,2021-09-25 12:15:46.583332,India
CHERISHING SHAKHI,http://twitter.com/search?q=%22CHERISHING+SHAKHI%22,%22CHERISHING+SHAKHI%22,11401.0,2021-09-25 12:15:46.583332,India
Alonso,http://twitter.com/search?q=Alonso,Alonso,20226.0,2021-09-25 12:15:46.583332,India
Lukaku,http://twitter.com/search?q=Lukaku,Lukaku,26736.0,2021-09-25 12:15:46.583332,India
De Gea,http://twitter.com/search?q=%22De+Gea%22,%22De+Gea%22,,2021-09-25 12:15:46.583332,India
Proofs At SSR Flat Destroyed,http://twitter.com/search?q=%22Proofs+At+SSR+Flat+Destroyed%22,%22Proofs+At+SSR+Flat+Destroyed%22,66801.0,2021-09-25 12:15:46.583332,India
McFred,http://twitter.com/search?q=McFred,McFred,,2021-09-25 12:15:46.583332,India
5000 mAh,http://twitter.com/search?q=%225000+mAh%22,%225000+mAh%22,,2021-09-25 12:15:46.583332,India
Nelson,http://twitter.com/search?q=Nelson,Nelson,23886.0,2021-09-25 12:15:46.583332,India
Livingstone,http://twitter.com/search?q=Livingstone,Livingstone,,2021-09-25 12:15:46.583332,India
Tuchel,http://twitter.com/search?q=Tuchel,Tuchel,32676.0,2021-09-25 12:15:46.583332,India
Mason,http://twitter.com/search?q=Mason,Mason,22122.0,2021-09-25 12:15:46.583332,India
Pogba,http://twitter.com/search?q=Pogba,Pogba,12373.0,2021-09-25 12:15:46.583332,India
Villa,http://twitter.com/search?q=Villa,Villa,71269.0,2021-09-25 12:15:46.583332,India
Shamsi,http://twitter.com/search?q=Shamsi,Shamsi,,2021-09-25 12:15:46.583332,India
UFS 3.1,http://twitter.com/search?q=%22UFS+3.1%22,%22UFS+3.1%22,,2021-09-25 12:15:46.583332,India
Reece,http://twitter.com/search?q=Reece,Reece,,2021-09-25 12:15:46.583332,India
Man City,http://twitter.com/search?q=%22Man+City%22,%22Man+City%22,54900.0,2021-09-25 12:15:46.583332,India
FILE 302 FASTRACK SSR CASE,http://twitter.com/search?q=%22FILE+302+FASTRACK+SSR+CASE%22,%22FILE+302+FASTRACK+SSR+CASE%22,72195.0,2021-09-25 12:15:46.583332,India
McTominay,http://twitter.com/search?q=McTominay,McTominay,,2021-09-25 12:15:46.583332,India
Foden,http://twitter.com/search?q=Foden,Foden,,2021-09-25 12:15:46.583332,India
Grealish,http://twitter.com/search?q=Grealish,Grealish,,2021-09-25 12:15:46.583332,India
Shreyas Iyer,http://twitter.com/search?q=%22Shreyas+Iyer%22,%22Shreyas+Iyer%22,,2021-09-25 12:15:46.583332,India
Vera,http://twitter.com/search?q=Vera,Vera,37971.0,2021-09-25 12:15:46.583332,India
Hindu Dharma,http://twitter.com/search?q=%22Hindu+Dharma%22,%22Hindu+Dharma%22,,2021-09-25 12:15:46.583332,India
पंडित दीनदयाल उपाध्याय,http://twitter.com/search?q=%22%E0%A4%AA%E0%A4%82%E0%A4%A1%E0%A4%BF%E0%A4%A4+%E0%A4%A6%E0%A5%80%E0%A4%A8%E0%A4%A6%E0%A4%AF%E0%A4%BE%E0%A4%B2+%E0%A4%89%E0%A4%AA%E0%A4%BE%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%AF%22,%22%E0%A4%AA%E0%A4%82%E0%A4%A1%E0%A4%BF%E0%A4%A4+%E0%A4%A6%E0%A5%80%E0%A4%A8%E0%A4%A6%E0%A4%AF%E0%A4%BE%E0%A4%B2+%E0%A4%89%E0%A4%AA%E0%A4%BE%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%AF%22,64509.0,2021-09-25 12:15:46.583332,India
Miller,http://twitter.com/search?q=Miller,Miller,55189.0,2021-09-25 12:15:46.583332,India
Rajasthan Royals,http://twitter.com/search?q=%22Rajasthan+Royals%22,%22Rajasthan+Royals%22,,2021-09-25 12:15:46.583332,India
UPSC,http://twitter.com/search?q=UPSC,UPSC,92327.0,2021-09-25 12:15:46.583332,India
Old Trafford,http://twitter.com/search?q=%22Old+Trafford%22,%22Old+Trafford%22,10938.0,2021-09-25 12:15:46.583332,India
Love Jihad,http://twitter.com/search?q=%22Love+Jihad%22,%22Love+Jihad%22,,2021-09-25 12:15:46.583332,India
एकात्म मानववाद,http://twitter.com/search?q=%22%E0%A4%8F%E0%A4%95%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%AE+%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A4%B5%E0%A4%B5%E0%A4%BE%E0%A4%A6%22,%22%E0%A4%8F%E0%A4%95%E0%A4%BE%E0%A4%A4%E0%A5%8D%E0%A4%AE+%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A4%B5%E0%A4%B5%E0%A4%BE%E0%A4%A6%22,42831.0,2021-09-25 12:15:46.583332,India
Pant,http://twitter.com/search?q=Pant,Pant,,2021-09-25 12:15:46.583332,India
Brentford,http://twitter.com/search?q=Brentford,Brentford,17531.0,2021-09-25 12:15:46.583332,India
Liverpool,http://twitter.com/search?q=Liverpool,Liverpool,46483.0,2021-09-25 12:15:46.583332,India
